    10000. NACA 0015 SECTION (EPPLER)  DEC 78
0     0.00    0.0000    0.0360
0     1.00    0.0434    0.0362
0     2.00    0.0715    0.0366
0     3.00    0.0725    0.0373
0     4.00    0.0581    0.0383
0     5.00    0.0162    0.0393
0     6.00   -0.0781    0.0400
0     7.00   -0.1517    0.0510
0     8.00   -0.1484    0.0640
0     9.00   -0.1194    0.0770
0    10.00   -0.0791    0.0910
0    11.00   -0.0348    0.1070
0    12.00    0.0138    0.1230
0    13.00    0.0649    0.1400
0    14.00    0.1172    0.1580
0    15.00    0.1706    0.1770
0    16.00    0.2242    0.1960
0    17.00    0.2780    0.2170
0    18.00    0.3319    0.2380
0    19.00    0.3859    0.2600
0    20.00    0.4399    0.2820
0    21.00    0.4939    0.3050
0    22.00    0.5479    0.3290
0    23.00    0.6019    0.3540
0    24.00    0.6559    0.3790
0    25.00    0.7099    0.4050
0    26.00    0.7639    0.4320
0    27.00    0.8174    0.4600
0    30.00    0.8550    0.5700
0    35.00    0.9800    0.7450
0    40.00    1.0350    0.9200
0    45.00    1.0500    1.0750
0    50.00    1.0200    1.2150
0    55.00    0.9550    1.3450
0    60.00    0.8750    1.4700
0    65.00    0.7600    1.5750
0    70.00    0.6300    1.6650
0    75.00    0.5000    1.7350
0    80.00    0.3650    1.7800
0    85.00    0.2300    1.8000
0    90.00    0.0900    1.8000
0    95.00   -0.0500    1.7800
0   100.00   -0.1850    1.7500
0   105.00   -0.3200    1.7000
0   110.00   -0.4500    1.6350
0   115.00   -0.5750    1.5550
0   120.00   -0.6700    1.4650
0   125.00   -0.7600    1.3500
0   130.00   -0.8500    1.2250
0   135.00   -0.9300    1.0850
0   140.00   -0.9800    0.9250
0   145.00   -0.9000    0.7550
0   150.00   -0.7700    0.5750
0   155.00   -0.6700    0.4200
0   160.00   -0.6350    0.3200
0   165.00   -0.6800    0.2300
0   170.00   -0.8500    0.1400
0   175.00   -0.6600    0.0550
1   180.00    0.0000    0.0250
    20000. NACA 0015 SECTION (EPPLER)  DEC 78
0     0.00    0.0000    0.0265
0     1.00    0.0891    0.0267
0     2.00    0.1740    0.0271
0     3.00    0.2452    0.0279
0     4.00    0.3041    0.0290
0     5.00    0.3359    0.0303
0     6.00    0.3001    0.0410
0     7.00    0.0570    0.0510
0     8.00   -0.1104    0.0640
0     9.00   -0.1050    0.0770
0    10.00   -0.0728    0.0910
0    11.00   -0.0300    0.1070
0    12.00    0.0173    0.1230
0    13.00    0.0678    0.1400
0    14.00    0.1193    0.1580
0    15.00    0.1721    0.1770
0    16.00    0.2256    0.1960
0    17.00    0.2792    0.2170
0    18.00    0.3331    0.2380
0    19.00    0.3869    0.2600
0    20.00    0.4409    0.2820
0    21.00    0.4949    0.3050
0    22.00    0.5489    0.3290
0    23.00    0.6029    0.3540
0    24.00    0.6569    0.3790
0    25.00    0.7109    0.4050
0    26.00    0.7649    0.4320
0    27.00    0.8191    0.4600
0    30.00    0.8550    0.5700
0    35.00    0.9800    0.7450
0    40.00    1.0350    0.9200
0    45.00    1.0500    1.0750
0    50.00    1.0200    1.2150
0    55.00    0.9550    1.3450
0    60.00    0.8750    1.4700
0    65.00    0.7600    1.5750
0    70.00    0.6300    1.6650
0    75.00    0.5000    1.7350
0    80.00    0.3650    1.7800
0    85.00    0.2300    1.8000
0    90.00    0.0900    1.8000
0    95.00   -0.0500    1.7800
0   100.00   -0.1850    1.7500
0   105.00   -0.3200    1.7000
0   110.00   -0.4500    1.6350
0   115.00   -0.5750    1.5550
0   120.00   -0.6700    1.4650
0   125.00   -0.7600    1.3500
0   130.00   -0.8500    1.2250
0   135.00   -0.9300    1.0850
0   140.00   -0.9800    0.9250
0   145.00   -0.9000    0.7550
0   150.00   -0.7700    0.5750
0   155.00   -0.6700    0.4200
0   160.00   -0.6350    0.3200
0   165.00   -0.6800    0.2300
0   170.00   -0.8500    0.1400
0   175.00   -0.6600    0.0550
1   180.00    0.0000    0.0250
    40000. NACA 0015 SECTION (EPPLER)  DEC 78
0     0.00    0.0000    0.0196
0     1.00    0.1054    0.0198
0     2.00    0.2099    0.0202
0     3.00    0.3078    0.0209
0     4.00    0.4017    0.0219
0     5.00    0.4871    0.0232
0     6.00    0.5551    0.0249
0     7.00    0.5730    0.0267
0     8.00    0.4663    0.0520
0     9.00    0.0433    0.0770
0    10.00   -0.0413    0.0910
0    11.00   -0.0144    0.1070
0    12.00    0.0261    0.1230
0    13.00    0.0741    0.1400
0    14.00    0.1244    0.1580
0    15.00    0.1756    0.1770
0    16.00    0.2280    0.1960
0    17.00    0.2815    0.2170
0    18.00    0.3351    0.2380
0    19.00    0.3889    0.2600
0    20.00    0.4427    0.2820
0    21.00    0.4966    0.3050
0    22.00    0.5506    0.3290
0    23.00    0.6045    0.3540
0    24.00    0.6585    0.3790
0    25.00    0.7125    0.4050
0    26.00    0.7666    0.4320
0    27.00    0.8222    0.4600
0    30.00    0.8550    0.5700
